block_date,mid_price,base_reserve,quote_reserve,rejected_buy,rejected_sell
2025-12-24,10033438661161418530000,185222000000000000000000,1973981699363259262583973644,0,0
2025-12-25,10042599855556654630000,183666000000000000000000,1989821504078621034003167944,0,0
2025-12-26,10019710564477100270000,187687000000000000000000,1950097701327437053406246944,0,0
2025-12-27,10042817632791781030000,183674000000000000000000,1990678942737567109466747644,0,0
2025-12-28,10042748039006899360000,183695000000000000000000,1990662066199792370093495944,0,0
2025-12-29,10013781868186897200000,188809000000000000000000,1939772812668512723145010344,0,0
2025-12-30,10004770660735726730000,190524000000000000000000,1923438864050525671209743620,0,0
2025-12-31,9984745225082014859022,194316000000000000000000,1886187576159770437497709690,0,0
2026-01-01,10002873889123403410000,190929000000000000000000,1920330014584141874578354545,0,0
2026-01-02,10007127451314704210000,190135000000000000000000,1928403526291197926217090080,0,0
2026-01-03,10006318678881751490000,190287000000000000000000,1926894212169248430835172180,0,0
2026-01-04,10006811193511134640000,190206000000000000000000,1927931974888052585675657249,0,0
2026-01-05,10005105671354541610000,190528000000000000000000,1924749278150946880723374099,0,0
2026-01-10,10010656156800989160000,189495000000000000000000,1935142604379091405852717949,0,0
2026-01-11,10011481311925227460000,189343000000000000000000,1936675198787729016265323449,0,0
2026-01-12,10011758724503337420000,189292000000000000000000,1937189846100887167617653999,0,0
2026-01-13,10008203455733714570000,189955000000000000000000,1930627448727579880598201599,0,0
2026-01-14,10022017218653626060000,187442000000000000000000,1956020849182318135805611099,0,0
2026-01-15,10023049600775149650000,187258000000000000000000,1957877824026964497204332899,0,0
2026-01-19,10023004078301182850000,187267000000000000000000,1957805507441457702463069999,0,0
2026-01-20,10019819239243480420000,187851000000000000000000,1952211065347338672759835999,0,0
2026-01-21,10017459864632470160000,188290000000000000000000,1948063714626143733411824449,0,0
2026-01-22,10023242570072785140000,187256000000000000000000,1958564610852207859505246149,0,0
2026-01-23,10008251967820699240000,190019000000000000000000,1931464688299564098266071172,0,0
2026-01-24,9996851096826496575757,192261000000000000000000,1910735367432594101284823744,0,0
2026-01-25,9988580260253451773620,193906000000000000000000,1896157770440871915097181484,0,0
2026-01-26,10044013261022459420000,183887000000000000000000,1997217023915650964374290100,0,0
2026-01-27,10031226856233661980000,186092000000000000000000,1975300665705073114788410850,0,0
2026-01-28,10008518703096811410000,190203000000000000000000,1934342972057718801131461650,0,0
2026-01-29,9977013621085241592238,196095000000000000000000,1875773280554751839694073490,0,0
2026-01-30,9977512535331700976062,196010000000000000000000,1876717666007946246135053183,0,0
2026-01-31,10006696335295797670000,190587000000000000000000,1931369975715404520803951057,0,0
2026-02-01,10012715293205898810000,189475000000000000000000,1942647576688515453461370507,0,0
2026-02-02,9989501557673336745210,193867000000000000000000,1899168473543464679564284459,0,0
2026-02-03,9985825278887743492546,194553000000000000000000,1892416100664013264435312026,0,0
2026-02-04,10014943340364474130000,189111000000000000000000,1947215520713510686211367424,0,0
2026-02-05,10014942912009421740000,189112000000000000000000,1947224283308219875833338824,0,0
2026-02-06,9993074586803586160830,193244000000000000000000,1906292789700951125695997716,0,0
2026-02-09,10004577649601770960000,191101000000000000000000,1928548359886270342895285252,0,0
2026-02-10,10002967278353207010000,191418000000000000000000,1925620028916973151681121105,0,0
2026-02-11,10007256535350666420000,190621000000000000000000,1933836598380491727841888415,0,0
2026-02-12,10030737718171723540000,186382000000000000000000,1976620141696480364304337865,0,0
2026-02-13,10032137508149030930000,186140000000000000000000,1979103921335680737202313265,0,0
2026-02-14,10011046095400763610000,189943000000000000000000,1941197695538183201856609515,0,0
2026-02-15,10007234626413734240000,190663000000000000000000,1934182344668127094410877880,0,0
2026-02-16,10013898011415457460000,189429000000000000000000,1946598136389561906793382580,0,0
2026-02-18,9999106442482799587752,192227000000000000000000,1918978873799247552747050077,0,0
2026-02-19,9933295859511881086947,203843000000000000000000,1804096870264752871497759032,0,0
2026-02-20,10022502410824693230000,187992000000000000000000,1963561501899045583101443213,0,0
2026-02-21,10024289579370649750000,187675000000000000000000,1966798602986704859628483413,0,0
2026-02-22,10021973665937961340000,188096000000000000000000,1962704784293063891125573013,0,0
2026-02-23,10002858486428372750000,191654000000000000000000,1927585953055258476786802670,0,0
2026-02-24,10005304195143869000000,191193000000000000000000,1932242600206527933592634620,0,0
2026-02-25,10012766109374053950000,189822000000000000000000,1946407867570474446995467949,0,0
2026-02-26,9999804367512624305747,192273000000000000000000,1922112907907198447492979905,0,0
2026-02-27,10026400322069950060000,187384000000000000000000,1971461366259270262490979325,0,0
2026-02-28,9970215846062739833003,197788000000000000000000,1868209799917260417818334781,0,0
2026-03-01,9956500463581495547058,200196000000000000000000,1844522918940523989845331300,0,0
2026-03-02,9978486712985631161555,196380000000000000000000,1883724880530190828667944537,0,0
2026-03-03,9947095596940958644884,201868000000000000000000,1829366953396667408479147917,0,0
2026-03-05,9937726141943341577940,203445000000000000000000,1814146267903715287911981136,0,0
2026-03-06,9924569193374009083050,205579000000000000000000,1793162834841430002930185827,0,0
2026-03-07,9925570093664653552142,205422000000000000000000,1794761910188374781191083878,0,0
2026-03-08,9926404155347161882319,205292000000000000000000,1796107175065985248572564193,0,0
2026-03-11,9925518557207049417227,205472000000000000000000,1795044183396409797782653282,0,0
2026-03-12,9935690486883342086136,203838000000000000000000,1811372905730098986643114837,0,0
2026-03-13,9938352128450173283539,203406000000000000000000,1815732967434305580245476940,0,0
2026-03-14,9938775817662749444343,203337000000000000000000,1816429909075525882339648290,0,0
2026-03-15,9940026061399407928653,203134000000000000000000,1818499934791608711201267695,0,0
2026-03-16,9962486717001537280981,199345000000000000000000,1856523042949132049587509713,0,0
2026-03-17,9954371401626114245556,200790000000000000000000,1843005400181784964485839290,0,0
2026-03-18,10013545169842421680000,190015000000000000000000,1951304393616345054745040766,0,0
2026-03-19,9979713663998070576037,196408000000000000000000,1888358929361946221794870856,0,0
2026-03-20,9916114317914010759161,207171000000000000000000,1782221073107387003367767899,0,0
2026-03-21,9949386322822990804141,201802000000000000000000,1836097222813076347452669072,0,0
2026-03-22,9957098985527671909644,200494000000000000000000,1849238291184219472090635236,0,0
2026-03-23,9951891738682887597461,201398000000000000000000,1840503525396354873833176574,0,0
2026-03-24,9950063801040962717419,201709000000000000000000,1837431508788177715019813856,0,0
2026-03-25,9963590543748821294934,199391000000000000000000,1860667331518144152517225594,0,0
2026-03-26,9979130024154377463985,196632000000000000000000,1888429027829392642112774829,0,0
2026-03-27,9919343785688507789239,206780000000000000000000,1788225602882479191370846811,0,0
2026-03-28,9894972316519243628526,210519000000000000000000,1751397461106208325931378838,0,0
2026-03-29,9888980905195611090502,211408000000000000000000,1742666251378333663971214141,0,0
2026-03-30,9886527745835204386578,211779000000000000000000,1739210468641484085287722684,0,0
2026-03-31,9893038913303650802141,210829000000000000000000,1748746871072786670358397244,0,0
2026-04-01,9881091749959767416133,212620000000000000000000,1731828691499671764260091469,0,0
2026-04-02,9916187945920735445151,207381000000000000000000,1784234199191174901970455255,0,0
2026-04-03,9932855731836292517018,204735000000000000000000,1810645472799838323459769966,0,0
2026-04-04,9929460855751118922397,205289000000000000000000,1805236456071307671646911617,0,0
2026-04-05,9942370895747379896432,203184000000000000000000,1826280142257910739155891811,0,0
2026-04-06,9959885296803449078610,200224000000000000000000,1855978622868467963312952323,0,0
2026-04-07,9951980659586044174053,201609000000000000000000,1842713910268539245013483396,0,0
2026-04-08,9963394963401781143404,199652000000000000000000,1862435649164232192510684029,0,0
2026-04-09,9926902704514634987446,205786000000000000000000,1801911674544251790230133014,0,0
2026-04-10,10051517359346197260000,183802000000000000000000,2022656362480413856144753940,0,0
2026-04-11,10052359584910805390000,183666000000000000000000,2024104937587429142891185040,0,0
2026-04-12,10037641664721490130000,186163000000000000000000,1999149110416714593836768590,0,0
2026-04-13,10035779794498866880000,186489000000000000000000,1995952009107358810553774290,0,0
2026-04-14,10051254528883620620000,183867000000000000000000,2022453280842064165189764190,0,0
2026-04-15,10047252566677057440000,184540000000000000000000,2015764543683428685777191890,0,0
2026-04-16,10052518991038613410000,183666000000000000000000,2024664600288418997545995090,0,0
2026-04-17,10052543948932275740000,183666000000000000000000,2024752246928008214637421890,0,0
2026-04-18,10052677763853786010000,183666000000000000000000,2025221884407748755279556890,0,0
2026-04-19,10052685864828116980000,183666000000000000000000,2025250332288701975928516290,0,0
2026-04-20,10048752322423722550000,184326000000000000000000,2018711123912594627865174690,0,0
2026-04-21,10052159351400134760000,183766000000000000000000,2024513107536685095806571540,0,0
2026-04-22,10052513319140975110000,183709000000000000000000,2025122830011107193912640290,0,0
2026-04-23,10032107915280727650000,187202000000000000000000,1990296934030985779619172240,0,0
2026-04-24,10050935823059832690000,184007000000000000000000,2022883959239800055709375540,0,0
2026-04-25,10043703550948069450000,185231000000000000000000,2010736032820560786250250440,0,0
2026-04-26,10049962727383804390000,184182000000000000000000,2021392734517640662815236140,0,0
2026-04-27,10052625753086112800000,183742000000000000000000,2025884249104817946750839040,0,0
2026-04-28,9995758933976571475350,193987000000000000000000,1923760145669925752059038920,0,0
2026-04-29,10021465932933665800000,189181000000000000000000,1972159685494030296316354677,0,0
2026-04-30,10041535956928994330000,185661000000000000000000,2007684994518356241279334377,0,0
2026-05-01,10035282202182579450000,186749000000000000000000,1996954899843771339771163677,0,0
2026-05-02,10009674375021599290000,191387000000000000000000,1950785311530283108691023477,0,0
2026-05-03,10018449209257757420000,189772000000000000000000,1967112435409037509497583477,0,0
2026-05-04,10018735118495670680000,189724000000000000000000,1967678776495176162396571827,0,0
2026-05-05,10053723406650767840000,183666000000000000000000,2028887921556424165028774877,0,0
2026-05-06,10054276510038166250000,183666000000000000000000,2030823154719557354049020817,0,0
2026-05-07,9990135887583528004386,195275000000000000000000,1915350284127668260332643985,0,0
2026-05-08,10021045709651731420000,189485000000000000000000,1973784686356900675444028913,0,0
2026-05-09,10028063579032792780000,188233000000000000000000,1986505898058109825620891013,0,0
2026-05-10,10037370236954552990000,186604000000000000000000,2002936194558195309823685163,0,0
2026-05-11,10036934034369516530000,186684000000000000000000,2002224949930510217522041263,0,0
2026-05-12,10035855084470700720000,186874000000000000000000,2000372227438818809333039513,0,0
2026-05-13,10037096435694904550000,186664000000000000000000,2002595789726086275181988513,0,0
2026-05-14,10039917469377958570000,186180000000000000000000,2007519671453819953303736513,0,0
2026-05-15,10024833005884924620000,188840000000000000000000,1981037217493374106982667163,0,0
2026-05-16,10022924539631594250000,189187000000000000000000,1977632049026525570038310263,0,0
2026-05-17,10020136690713033490000,189694000000000000000000,1972590266782336978614922513,0,0
2026-05-18,9992873729185045212552,194848000000000000000000,1921396118614513776904065902,0,0
2026-05-19,9990954861844198989664,195215000000000000000000,1917819252669633882568138487,0,0
2026-05-20,9992282946605004701605,194967000000000000000000,1920350326162601697059741777,0,0
2026-05-21,9927114846146785542944,206357000000000000000000,1807578851676711619339853555,0,0
2026-05-22,9928008704717260694460,206217000000000000000000,1809040181750027518772883762,0,0
2026-05-23,9920737787208972163737,207383000000000000000000,1797556375675702264193225500,0,0
2026-05-24,9920281838744601139126,207456000000000000000000,1796847604554651298032074866,0,0
2026-05-25,9931237535099698406752,205714000000000000000000,1814391940537114561880202336,0,0
2026-05-26,9933173687092002090988,205403000000000000000000,1817555986273129877997087505,0,0
2026-05-27,9936125044918912056546,204924000000000000000000,1822389534633221684727113917,0,0
2026-05-28,9927438119138026151886,206342000000000000000000,1808418270150869472020248243,0,0
2026-05-29,9959156766110618856666,201078000000000000000000,1861488869524352201334649116,0,0
2026-05-30,9962105132079850750877,200568000000000000000000,1866648867833930290609260694,0,0
2026-05-31,9974138676084409799132,198445000000000000000000,1888114626323122930557982658,0,0
2026-06-01,9972827699626378798824,198686000000000000000000,1885804806019731759911272780,0,0
2026-06-02,9973181458474368849236,198662000000000000000000,1886816378505721345583552145,0,0
2026-06-03,9965407027734169321516,200055000000000000000000,1873062158432124719181089988,0,0
2026-06-04,9947863546668813498711,203097000000000000000000,1842991310060838294325204975,0,0
2026-06-05,9944887994540458541462,203601000000000000000000,1838031546206175541739938294,0,0
2026-06-06,9919005597303265338335,207838000000000000000000,1796405666451260033758785880,0,0
2026-06-07,9916562512370910449740,208226000000000000000000,1792620439987020483478734242,0,0
2026-06-08,9940008932829192869330,204461000000000000000000,1830348162680504205976380798,0,0
2026-06-09,9941452753207495371290,204224000000000000000000,1832759929060909811144236648,0,0
2026-06-10,9947105521278091942108,203281000000000000000000,1842223947913245049520110389,0,0
2026-06-11,9948121327406682399297,203115000000000000000000,1843982968707417137396203214,0,0
2026-06-12,9947135491030206253816,203285000000000000000000,1842356327047152957430618635,0,0
2026-06-13,9939644316740706309121,204543000000000000000000,1829939699052936537529570338,0,0
2026-06-14,9939284801355439231409,204603000000000000000000,1829351382073602944280011033,0,0
2026-06-15,9940233167864695710744,204448000000000000000000,1830934733564820151717901168,0,0
2026-06-16,9940299548356810571025,204438000000000000000000,1831053419838021321223477179,0,0
2026-06-17,9940416875881242361812,204420000000000000000000,1831260377024281826937153316,0,0
2026-06-18,9939476968835811952867,204581000000000000000000,1829755705323127248731345985,0,0
2026-06-19,9926455217119364580185,206723000000000000000000,1808800040727983521009161293,0,0
2026-06-20,9938367732998494963132,204796000000000000000000,1828211065000010063274789930,0,0
2026-06-21,9949506612358118383727,202937000000000000000000,1846834947798670542594741084,0,0
2026-06-22,9948025567606392684386,203191000000000000000000,1844363769812221831152959501,0,0
2026-06-23,9950731943724573472830,202736000000000000000000,1848976143891070488657884310,0,0
