block_date,mid_price,base_reserve,quote_reserve,rejected_buy,rejected_sell
2025-12-24,10050635263167430620000,123314000000000000000000,1354859336919724436524623690,0,0
2025-12-25,10064928783120601270000,121758000000000000000000,1370730255425454675416222390,0,0
2025-12-26,10029553096321632530000,125779000000000000000000,1330943150922080161262925859,0,0
2025-12-27,10065262536750068910000,121766000000000000000000,1371588998996534931614892109,0,0
2025-12-28,10065151520023182470000,121787000000000000000000,1371572054032898181751333259,0,0
2025-12-29,10020574426662228990000,126901000000000000000000,1320609968785097779341644959,0,0
2025-12-30,10007076161679869380000,128616000000000000000000,1304268214104918741105868031,0,0
2025-12-31,9977233930862452502067,132408000000000000000000,1267026121713766651651055566,0,0
2026-01-01,10004256898020638340000,129021000000000000000000,1301158313394559461083204437,0,0
2026-01-02,10010587764654973680000,128227000000000000000000,1309233765343575599367643011,0,0
2026-01-03,10009381026196736110000,128379000000000000000000,1307723959292006144304111961,0,0
2026-01-04,10010115423166466650000,128298000000000000000000,1308762019251690958801838670,0,0
2026-01-05,10007573521422918110000,128620000000000000000000,1305578403960984950844721870,0,0
2026-01-10,10015868379654871990000,127587000000000000000000,1315975708486558667814163470,0,0
2026-01-11,10017107114819013390000,127435000000000000000000,1317509132424340814730988620,0,0
2026-01-12,10017523895749259330000,127384000000000000000000,1318024072506715351613102220,0,0
2026-01-13,10012194717830781880000,128047000000000000000000,1311458476563539660875828270,0,0
2026-01-14,10033051001197992180000,125534000000000000000000,1336870758280922831575527370,0,0
2026-01-15,10034626144821497550000,125350000000000000000000,1338729827643427471062721570,0,0
2026-01-19,10034556558158666340000,125359000000000000000000,1338657427384558964232999520,0,0
2026-01-20,10029703885428430200000,125943000000000000000000,1333056956733838221671602120,0,0
2026-01-21,10026123053246484960000,126382000000000000000000,1328905724245760795709084370,0,0
2026-01-22,10034917797562138980000,125348000000000000000000,1339417255514098908320488420,0,0
2026-01-23,10012264969077815150000,128111000000000000000000,1312296091219997912394433047,0,0
2026-01-24,9995340189127996019354,130353000000000000000000,1291562585826009275355084944,0,0
2026-01-25,9983012071884088795451,131998000000000000000000,1276988164461443889166356403,0,0
2026-01-26,10067062784327301330000,121979000000000000000000,1378128108660682929411027951,0,0
2026-01-27,10047148570081718380000,124184000000000000000000,1356169287859870514977745451,0,0
2026-01-28,10012656288412644860000,128295000000000000000000,1315171228091292170901353451,0,0
2026-01-29,9965558046302096090141,134187000000000000000000,1256622024896868318290678962,0,0
2026-01-30,9966316730270137657629,134102000000000000000000,1257565332282796433149458331,0,0
2026-01-31,10009935030374655570000,128679000000000000000000,1312196684769538647274340906,0,0
2026-02-01,10018944751389682850000,127567000000000000000000,1323479595622433086235538406,0,0
2026-02-02,9984397138957972246672,131959000000000000000000,1279998088689433687342282126,0,0
2026-02-03,9978883787166417505479,132645000000000000000000,1273249780013465364930219812,0,0
2026-02-04,10022296887985014160000,127203000000000000000000,1328050170447305164637863609,0,0
2026-02-05,10022296188711836090000,127204000000000000000000,1328058939232556116875815359,0,0
2026-02-06,9989732454375575930569,131336000000000000000000,1287119486393528693485942658,0,0
2026-02-09,10006779793221587420000,129193000000000000000000,1309373389777688546752390591,0,0
2026-02-10,10004389970512714510000,129510000000000000000000,1306444491878490461970569064,0,0
2026-02-11,10010766578055528870000,128713000000000000000000,1314663046636978316530426885,0,0
2026-02-12,10046368018950375050000,124474000000000000000000,1357486719348222415177926685,0,0
2026-02-13,10048527417864432910000,124232000000000000000000,1359974460723538731774109035,0,0
2026-02-14,10016431656252025060000,128035000000000000000000,1322027559475602965047309285,0,0
2026-02-15,10010732889612864760000,128755000000000000000000,1315009075357473524126829374,0,0
2026-02-16,10020715049928322660000,127521000000000000000000,1327431247746422709449802274,0,0
2026-02-18,9998681777200168636773,130319000000000000000000,1299803262568917753506681828,0,0
2026-02-19,9897342443987729820763,141935000000000000000000,1185117220535339195359110055,0,0
2026-02-20,10033733811944133490000,126084000000000000000000,1344406439760547299142235156,0,0
2026-02-21,10036458842514344740000,125767000000000000000000,1347647316910926216604424206,0,0
2026-02-22,10032928037647991210000,126188000000000000000000,1343548765398512137925368606,0,0
2026-02-23,10004226497455525460000,129746000000000000000000,1308408565958257098158639772,0,0
2026-02-24,10007855241538022460000,129285000000000000000000,1313066123487240995528544972,0,0
2026-02-25,10019003716225769110000,127914000000000000000000,1327237467276934898172565792,0,0
2026-02-26,9999712601684962180141,130365000000000000000000,1302935143688728602205101927,0,0
2026-02-27,10039677375924111980000,125476000000000000000000,1352315000307876639551580250,0,0
2026-02-28,9955234146958330023591,135880000000000000000000,1249071774394457524315723496,0,0
2026-03-01,9934055217419874968775,138288000000000000000000,1225429217837875157268872440,0,0
2026-03-02,9967840414893635192304,134472000000000000000000,1264565756464450038603214880,0,0
2026-03-03,9919340063180243760961,139960000000000000000000,1210311134711706155466602456,0,0
2026-03-05,9904505304577959737120,141537000000000000000000,1195136961974725819928411386,0,0
2026-03-06,9883386493852757430271,143671000000000000000000,1174232017672743872980281879,0,0
2026-03-07,9885005612505354867079,143514000000000000000000,1175824506530952595648281615,0,0
2026-03-08,9886353690619352259707,143384000000000000000000,1177164306424904564940494298,0,0
2026-03-11,9884934837427479391433,143564000000000000000000,1176105289537908928245531967,0,0
2026-03-12,9901274282268175347654,141930000000000000000000,1192372395901399660333645854,0,0
2026-03-13,9905517492387506886137,141498000000000000000000,1196717701640588961334303392,0,0
2026-03-14,9906191689043361404072,141429000000000000000000,1197412349456629631113413908,0,0
2026-03-15,9908179371632652895137,141226000000000000000000,1199475664032578975061717192,0,0
2026-03-16,9943370089782609205904,137437000000000000000000,1237401891941458193713665946,0,0
2026-03-17,9930775700587491151739,138882000000000000000000,1223912750323297645380529303,0,0
2026-03-18,10020157055661592110000,128107000000000000000000,1332126793368898589658275228,0,0
2026-03-19,9969717113983715832770,134500000000000000000000,1269191044404537511424550739,0,0
2026-03-20,9869728565002598504872,145263000000000000000000,1163341974118323070472054310,0,0
2026-03-21,9923005888274064728082,139894000000000000000000,1217022280857541967151121997,0,0
2026-03-22,9935053245309033247199,138586000000000000000000,1230131394967803528985742756,0,0
2026-03-23,9926935248865562675310,139490000000000000000000,1221417202134229581712249715,0,0
2026-03-24,9924072735738686489032,139801000000000000000000,1218353049301385281854907987,0,0
2026-03-25,9945107709773772054589,137483000000000000000000,1241537087585450773400521386,0,0
2026-03-26,9968843451026140555434,134724000000000000000000,1269258886667435057651711906,0,0
2026-03-27,9875029685519690014879,144872000000000000000000,1169320500772996142696655718,0,0
2026-03-28,9834833860844456410633,148611000000000000000000,1132685899133943728878369241,0,0
2026-03-29,9824778464359448805732,149500000000000000000000,1124009556296014833014165450,0,0
2026-03-30,9820646440957584240195,149871000000000000000000,1120576475961468726823747087,0,0
2026-03-31,9831606296409858264047,148921000000000000000000,1130051493006666456510170080,0,0
2026-04-01,9811462957004539500706,150712000000000000000000,1113245027229143223040129775,0,0
2026-04-02,9869924195952745923234,145473000000000000000000,1165345422304350840570934755,0,0
2026-04-03,9896857794939868241349,142827000000000000000000,1191647440667489119953728375,0,0
2026-04-04,9891416949277199960587,143381000000000000000000,1186258581222817304560176015,0,0
2026-04-05,9911996925950350675324,141276000000000000000000,1207229908617759069494725732,0,0
2026-04-06,9939409362327354040794,138316000000000000000000,1236852734223233122331680695,0,0
2026-04-07,9927116033217182300884,139701000000000000000000,1223618037241213183498359927,0,0
2026-04-08,9944837366632995635340,137744000000000000000000,1243296814453402165413015735,0,0
2026-04-09,9887326875480010686619,143878000000000000000000,1182947478056771173337640451,0,0
2026-04-10,10078650825277962150000,121894000000000000000000,1403574391808568938040397529,0,0
2026-04-11,10079983105135101200000,121758000000000000000000,1405026906833141238766033329,0,0
2026-04-12,10056907335169630290000,124255000000000000000000,1380013000835121979622490479,0,0
2026-04-13,10054021183344137770000,124581000000000000000000,1376809921822603749261337229,0,0
2026-04-14,10078230370666328750000,121959000000000000000000,1403370652438734253117933929,0,0
2026-04-15,10071918791759519570000,122632000000000000000000,1396664728308630323333272779,0,0
2026-04-16,10080229546005112820000,121758000000000000000000,1405587960906963297554589479,0,0
2026-04-17,10080268132897460440000,121758000000000000000000,1405675842610235444942042679,0,0
2026-04-18,10080475028623175250000,121758000000000000000000,1406146596214601560297836429,0,0
2026-04-19,10080487554190359110000,121758000000000000000000,1406175122063804153704806579,0,0
2026-04-20,10074271807675221160000,122418000000000000000000,1399618563934970607667988379,0,0
2026-04-21,10079650860252001730000,121858000000000000000000,1405435823137880266366120779,0,0
2026-04-22,10080210941145101690000,121801000000000000000000,1406047218216649642544214579,0,0
2026-04-23,10048342867217964610000,125294000000000000000000,1371145564563429186704672629,0,0
2026-04-24,10077707331943389190000,122099000000000000000000,1403801862518473176980116279,0,0
2026-04-25,10066334592515774600000,123323000000000000000000,1391624073904139786878477779,0,0
2026-04-26,10076167970665195610000,122274000000000000000000,1402306655561714625311526479,0,0
2026-04-27,10080377183887499230000,121834000000000000000000,1406810221426382125072580179,0,0
2026-04-28,9993743109174625197256,132079000000000000000000,1304564624552269862653075599,0,0
2026-04-29,10032072074368360730000,127273000000000000000000,1352984111190945705212139679,0,0
2026-04-30,10062938057923971450000,123753000000000000000000,1388565661169050654792455229,0,0
2026-05-01,10053226262044922620000,124841000000000000000000,1377814523640768183169318129,0,0
2026-05-02,10014334330223102830000,129479000000000000000000,1331593748872721825380724929,0,0
2026-05-03,10027503480595954520000,127864000000000000000000,1347932005065273959181110179,0,0
2026-05-04,10027935005354059900000,127816000000000000000000,1348498857078071834183896279,0,0
2026-05-05,10082092049234082240000,121758000000000000000000,1409820260549677536401630479,0,0
2026-05-06,10082947735990240480000,121758000000000000000000,1411758414263994069186029562,0,0
2026-05-07,9985401769061230913836,133367000000000000000000,1296159910626478010786902024,0,0
2026-05-08,10031416512237256050000,127577000000000000000000,1354609790842356533010246949,0,0
2026-05-09,10042098296808588820000,126325000000000000000000,1367346452673491496270139099,0,0
2026-05-10,10056425664857290000000,124696000000000000000000,1383803802482287579557897049,0,0
2026-05-11,10055749318603806900000,124776000000000000000000,1383091209516170461764460549,0,0
2026-05-12,10054079411145925910000,124966000000000000000000,1381235066066419887924623049,0,0
2026-05-13,10055999587116066200000,124756000000000000000000,1383462730922062098810671049,0,0
2026-05-14,10060376904695067260000,124272000000000000000000,1388396262539183673472929849,0,0
2026-05-15,10037164908057954360000,126932000000000000000000,1361870693373053322512746099,0,0
2026-05-16,10034262540257347460000,127279000000000000000000,1358461501208178072321423949,0,0
2026-05-17,10030037020941736950000,127786000000000000000000,1353414377038868620409361299,0,0
2026-05-18,9989474658406352695217,132940000000000000000000,1302204310961917501635255257,0,0
2026-05-19,9986624008644594272999,133307000000000000000000,1298628823468012347439999676,0,0
2026-05-20,9988597886867045301678,133059000000000000000000,1301158880111337373853668735,0,0
2026-05-21,9887848405135844480911,144449000000000000000000,1188617634943155351164476210,0,0
2026-05-22,9889285596713978948943,144309000000000000000000,1190073221463627370174794206,0,0
2026-05-23,9877561593392444093857,145475000000000000000000,1178636782129451748409469666,0,0
2026-05-24,9876823239778030362685,145548000000000000000000,1177931105683654498565627047,0,0
2026-05-25,9894465630258656131526,143806000000000000000000,1195404551742644450882028713,0,0
2026-05-26,9897560139086316407402,143495000000000000000000,1198557064186801252252032544,0,0
2026-05-27,9902262922704168924762,143016000000000000000000,1203373708852030434558985855,0,0
2026-05-28,9888378572207656008714,144434000000000000000000,1189453703748151684846714638,0,0
2026-05-29,9938395865738466000053,139170000000000000000000,1242365805177161251019776612,0,0
2026-05-30,9942948376208606552554,138660000000000000000000,1247515461285267094192690268,0,0
2026-05-31,9961358618071176804797,136537000000000000000000,1268946862144051730481855656,0,0
2026-06-01,9959366863016290084815,136778000000000000000000,1266640074969674613970658633,0,0
2026-06-02,9959908702063465348171,136754000000000000000000,1267649919829236519551957842,0,0
2026-06-03,9948035378742542169282,138147000000000000000000,1253916810207273393713604395,0,0
2026-06-04,9920826015837195184739,141189000000000000000000,1223912766198002301996909432,0,0
2026-06-05,9916153918372680190567,141693000000000000000000,1218966905330925658872195384,0,0
2026-06-06,9874812392115238488280,145930000000000000000000,1177493012717955552076116381,0,0
2026-06-07,9870845316547585189520,146318000000000000000000,1173724941311074854276165659,0,0
2026-06-08,9908466611124894437785,142553000000000000000000,1211306382819168588863302340,0,0
2026-06-09,9910749660491788363639,142316000000000000000000,1213710596402841607195972738,0,0
2026-06-10,9919648553982390016350,141373000000000000000000,1223146944064461355970680371,0,0
2026-06-11,9921242250199280464627,141207000000000000000000,1224901153013920010830075872,0,0
2026-06-12,9919697408019517634110,141377000000000000000000,1223278949704657601638666790,0,0
2026-06-13,9907894657850864025806,142635000000000000000000,1210899256425914448844911555,0,0
2026-06-14,9907325615047571439320,142695000000000000000000,1210312824877728418031696836,0,0
2026-06-15,9908826955194193016265,142540000000000000000000,1211891128274791820830857708,0,0
2026-06-16,9908932176336672338776,142530000000000000000000,1212009439539467350063375161,0,0
2026-06-17,9909118058885031764831,142512000000000000000000,1212215743841460038494667049,0,0
2026-06-18,9907632173113128793841,142673000000000000000000,1210715845431540807666780763,0,0
2026-06-19,9886863516278162696910,144815000000000000000000,1189835390233115299585935621,0,0
2026-06-20,9905882579293389063430,142888000000000000000000,1209176012978088750289496106,0,0
2026-06-21,9923421857514670398355,141029000000000000000000,1227745104102939063593524676,0,0
2026-06-22,9921104089070946641470,141283000000000000000000,1225280507293246730083653654,0,0
2026-06-23,9925338203876832905648,140828000000000000000000,1229880751289067667297189916,0,0
