block_date,mid_price,base_reserve,quote_reserve,rejected_buy,rejected_sell
2026-01-31,1000622817181891924,204863000000000000000000,207414320730318106620345,0,0
2026-02-01,1001181910080876027,203751000000000000000000,208542004273726214125678,0,0
2026-02-02,999023800081254154,208143000000000000000000,204194128526498881562710,0,0
2026-02-03,998682407781233614,208829000000000000000000,203518832685899756108714,0,0
2026-02-04,1001388718471230951,203387000000000000000000,208998760897038649062545,0,0
2026-02-05,1001388679201577724,203388000000000000000000,208999637067558705174345,0,0
2026-02-06,999355812647260735,207520000000000000000000,204906602330860817068688,0,0
2026-02-09,1000425869565292556,205377000000000000000000,207132183541424292323823,0,0
2026-02-10,1000276097243663382,205694000000000000000000,206839358662093950331161,0,0
2026-02-11,1000674916703993306,204897000000000000000000,207660986872863520552824,0,0
2026-02-12,1002852047419756418,200658000000000000000000,211938767681965178066318,0,0
2026-02-13,1002981509898841619,200416000000000000000000,212187089477595389758329,0,0
2026-02-14,1001026990744181161,204219000000000000000000,208397047385742269979053,0,0
2026-02-15,1000672889746795670,204939000000000000000000,207695557519893468582254,0,0
2026-02-16,1001291772279012442,203705000000000000000000,208937044719746759544065,0,0
2026-02-18,999916825626051373,206503000000000000000000,206175244358603384952584,0,0
2026-02-19,993828335923598404,218119000000000000000000,194684283323492463045156,0,0
2026-02-20,1002089786761442931,202268000000000000000000,210633212341521022045473,0,0
2026-02-21,1002255352959005810,201951000000000000000000,210956868543311139953000,0,0
2026-02-22,1002040799215025041,202372000000000000000000,210547554251308121041629,0,0
2026-02-23,1000265997637410580,205930000000000000000000,207035978307802730545767,0,0
2026-02-24,1000493467023958794,205469000000000000000000,207501629825168863830998,0,0
2026-02-25,1001186784089070621,204098000000000000000000,208918068844650312319930,0,0
2026-02-26,999981781143286375,206549000000000000000000,206488679283169666039983,0,0
2026-02-27,1002450895285814963,201660000000000000000000,211423074699907698229518,0,0
2026-02-28,997234992529975812,212064000000000000000000,201097798581530065446481,0,0
2026-03-01,995966689933370247,214472000000000000000000,198728482380966617052008,0,0
2026-03-02,998001258437522796,210656000000000000000000,202649608254671579259330,0,0
2026-03-03,995098633797529006,216144000000000000000000,197212353642444435596772,0,0
2026-03-05,994235314578582909,217721000000000000000000,195689635343615591703718,0,0
2026-03-06,993025373497667248,219855000000000000000000,193590203954100587517644,0,0
2026-03-07,993117316397038953,219698000000000000000000,193750202435220452260091,0,0
2026-03-08,993193942685732751,219568000000000000000000,193884804432012956494476,0,0
2026-03-11,993112477435319776,219748000000000000000000,193778450648019791728104,0,0
2026-03-12,994047809105338651,218114000000000000000000,195412176949859484302820,0,0
2026-03-13,994292816775645317,217682000000000000000000,195848388577801085348631,0,0
2026-03-14,994331828251667524,217613000000000000000000,195918114714813352433884,0,0
2026-03-15,994446959884178954,217410000000000000000000,196125210885713820360063,0,0
2026-03-16,996519641703529440,213621000000000000000000,199928883331048058817129,0,0
2026-03-17,995769736232974340,215066000000000000000000,198576716539910665810916,0,0
2026-03-18,1001259265384562956,204291000000000000000000,209407824748148229240911,0,0
2026-03-19,998114869945283424,210684000000000000000000,203113138683598502659578,0,0
2026-03-20,992248535766393134,221447000000000000000000,192495317469100418253394,0,0
2026-03-21,995309365489980846,216078000000000000000000,197885650762113876364649,0,0
2026-03-22,996021397372568801,214770000000000000000000,199200207847510573154195,0,0
2026-03-23,995540530432482067,215674000000000000000000,198326441138190483178828,0,0
2026-03-24,995371836766028648,215985000000000000000000,198019128836401977112149,0,0
2026-03-25,996621425339228230,213667000000000000000000,200343442535582401461111,0,0
2026-03-26,998060656365850494,210908000000000000000000,203120181391690974726254,0,0
2026-03-27,992544567786408316,221056000000000000000000,193096128772298327804395,0,0
2026-03-28,990311945550983384,224795000000000000000000,189410672275234230251310,0,0
2026-03-29,989764437818990909,225684000000000000000000,188536809490383762733051,0,0
2026-03-30,989540375572443446,226055000000000000000000,188190925153166409635918,0,0
2026-03-31,990135131272676615,225105000000000000000000,189145394195726490216484,0,0
2026-04-01,989044076680297218,226896000000000000000000,187452071384485931383285,0,0
2026-04-02,992254669295281837,221657000000000000000000,192696764269974031538247,0,0
2026-04-03,993785999983190760,219011000000000000000000,195339401530480233647408,0,0
2026-04-04,993473735135107936,219565000000000000000000,194798219971913336879050,0,0
2026-04-05,994662124005305871,217460000000000000000000,196903596491352717090934,0,0
2026-04-06,996278589063173699,214500000000000000000000,199874509335674426758668,0,0
2026-04-07,995548377386179410,215885000000000000000000,198547614174527029633994,0,0
2026-04-08,996603061376110940,213928000000000000000000,200520395671092971905571,0,0
2026-04-09,993238348981400679,220062000000000000000000,194465552669082839712827,0,0
2026-04-10,1004771981443330699,198078000000000000000000,216541669241868534314680,0,0
2026-04-11,1004849597433172594,197942000000000000000000,216686471625941013781113,0,0
2026-04-12,1003491540747230134,200439000000000000000000,214191705739998518353322,0,0
2026-04-13,1003319463274073945,200765000000000000000000,213872080259336581191659,0,0
2026-04-14,1004747800121051174,198143000000000000000000,216521370235138804598901,0,0
2026-04-15,1004378840186316507,198816000000000000000000,215852737505678946076348,0,0
2026-04-16,1004864336240321922,197942000000000000000000,216742418363494022449557,0,0
2026-04-17,1004866643848130130,197942000000000000000000,216751179736604448921963,0,0
2026-04-18,1004879016318574204,197942000000000000000000,216798127812257627877450,0,0
2026-04-19,1004879765327885125,197942000000000000000000,216800971509564869259730,0,0
2026-04-20,1004517213809039842,198602000000000000000000,216147293687006749764687,0,0
2026-04-21,1004831276533342031,198042000000000000000000,216727278025965958181811,0,0
2026-04-22,1004863895403765509,197985000000000000000000,216788226873174298668139,0,0
2026-04-23,1002979987075934327,201478000000000000000000,213306704907523667805321,0,0
2026-04-24,1004718590645624190,198283000000000000000000,216564430441336093815073,0,0
2026-04-25,1004051535474261977,199507000000000000000000,215350057245233344978209,0,0
2026-04-26,1004628915867292965,198458000000000000000000,216415363743446401425325,0,0
2026-04-27,1004874355533451176,198018000000000000000000,216864346439366865973196,0,0
2026-04-28,999605224558607944,208263000000000000000000,206653659436559177410991,0,0
2026-04-29,1001994490305541443,203457000000000000000000,211493325872508638105664,0,0
2026-04-30,1003851513610788732,199937000000000000000000,215045057299154665106001,0,0
2026-05-01,1003273681216210301,201025000000000000000000,213972345553205459188497,0,0
2026-05-02,1000899973091858520,205663000000000000000000,209356118861712422818204,0,0
2026-05-03,1001714744612186548,204048000000000000000000,210988670698233656364838,0,0
2026-05-04,1001741270453387219,204000000000000000000000,211045297461061563520775,0,0
2026-05-05,1004975693036645732,197942000000000000000000,217164624064534583550914,0,0
2026-05-06,1005026828265735106,197942000000000000000000,217358107089895929663194,0,0
2026-05-07,999082222656184056,209551000000000000000000,205812600533492424756704,0,0
2026-05-08,1001955693852154141,203761000000000000000000,211655817805133746217532,0,0
2026-05-09,1002605999062204814,202509000000000000000000,212927717826200333163537,0,0
2026-05-10,1003466985600914066,200880000000000000000000,214570362754867604496215,0,0
2026-05-11,1003426672764098754,200960000000000000000000,214499257400649717713282,0,0
2026-05-12,1003326932505547874,201150000000000000000000,214314033667774127900616,0,0
2026-05-13,1003441694944094306,200940000000000000000000,214536331712558511235674,0,0
2026-05-14,1003702381861673604,200456000000000000000000,215028583253518619169042,0,0
2026-05-15,1002306783006117328,203116000000000000000000,212380951030856260004398,0,0
2026-05-16,1002129915032338918,203463000000000000000000,212040491821313591982966,0,0
2026-05-17,1001871424730056509,203970000000000000000000,211536390260555566317858,0,0
2026-05-18,999336765490221739,209124000000000000000000,206417205111077571773788,0,0
2026-05-19,999158328829719976,209491000000000000000000,206059498501384920372849,0,0
2026-05-20,999281820142643337,209243000000000000000000,206312620612837768523536,0,0
2026-05-21,993256351375429339,220633000000000000000000,195032225556244099580885,0,0
2026-05-22,993338529888802342,220493000000000000000000,195178438287869027827206,0,0
2026-05-23,992670334368312884,221659000000000000000000,194029401653814474464491,0,0
2026-05-24,992628458386190029,221732000000000000000000,193958481789969585342828,0,0
2026-05-25,993635471408509551,219990000000000000000000,195713898135954221415435,0,0
2026-05-26,993813627094657689,219679000000000000000000,196030463314157088585162,0,0
2026-05-27,994085315320359549,219200000000000000000000,196514053933020053843993,0,0
2026-05-28,993285984859041784,220618000000000000000000,195116213926514942197940,0,0
2026-05-29,996210249888489544,215354000000000000000000,200425495978063442096086,0,0
2026-05-30,996482890828513611,214844000000000000000000,200941642703842927579224,0,0
2026-05-31,997597138184198588,212721000000000000000000,203088709023166423815940,0,0
2026-06-01,997475626029518752,212962000000000000000000,202857683518098675788930,0,0
2026-06-02,997508376278205541,212938000000000000000000,202958865640056006638911,0,0
2026-06-03,996788320398464879,214331000000000000000000,201583141938546903764774,0,0
2026-06-04,995167076343060019,217373000000000000000000,198575111083236556264605,0,0
2026-06-05,994892583585595074,217877000000000000000000,198078939130437130799670,0,0
2026-06-06,992510779700842883,222114000000000000000000,193914235422124150590780,0,0
2026-06-07,992286485972897180,222502000000000000000000,193535476095855459511928,0,0
2026-06-08,994442713613166289,218737000000000000000000,197310280193542642945906,0,0
2026-06-09,994575770400109342,218500000000000000000000,197551562678364671899758,0,0
2026-06-10,995097039171983208,217557000000000000000000,198498353293310885680823,0,0
2026-06-11,995190757111964473,217391000000000000000000,198674323131156576253678,0,0
2026-06-12,995099788358513825,217561000000000000000000,198511596467961002390335,0,0
2026-06-13,994409072666910852,218819000000000000000000,197269415119410367729982,0,0
2026-06-14,994375945756489599,218879000000000000000000,197210557020063530740398,0,0
2026-06-15,994463328979466987,218724000000000000000000,197368962871774734884570,0,0
2026-06-16,994469444157998925,218714000000000000000000,197380836753316265023712,0,0
2026-06-17,994480253550560066,218696000000000000000000,197401541620104146338146,0,0
2026-06-18,994393632254634844,218857000000000000000000,197251007589867391806675,0,0
2026-06-19,993195072407852533,220999000000000000000000,195154392806313460571136,0,0
2026-06-20,994291371351175089,219072000000000000000000,197096476317129520405944,0,0
2026-06-21,995318508363904177,217213000000000000000000,198959634206966051699915,0,0
2026-06-22,995181818014221252,217467000000000000000000,198712423649121175749109,0,0
2026-06-23,995431608301519187,217012000000000000000000,199173832102077954701402,0,0
